loan_id,maturity_date,customer_id,application_date,disburse_date,pledge_date,product_type,loan_grade,lender,facility,total_fees,total_other,total_interest,credit_bureau_score,term,frequency,interest_rate,disburse_principal,outstanding_balance,currency,dpd,ratio_paid,loan_status,amount_buckets,company,loan_counts,term_buckets,location_state_province
ABF - DSB0790-007,2023-09-08,CLI0581,,2023-08-09,,factoring,,,,0.97,0.0,11.6,,30,One-time,0.561,272.71,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,21-30 Days,San Salvador
ABF - DSB0790-008,2023-09-08,CLI0581,,2023-08-09,,factoring,,,,2.52,0.0,30.24,,30,One-time,0.561,711.15,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,21-30 Days,San Salvador
ABF - DSB0790-009,2023-09-08,CLI0581,,2023-08-09,,factoring,,,,2.02,0.0,24.19,,30,One-time,0.561,568.92,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,21-30 Days,San Salvador
ABF - DSB0790-010,2023-09-08,CLI0581,,2023-08-09,,factoring,,,,2.61,0.0,31.26,,30,One-time,0.561,735.06,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,21-30 Days,San Salvador
ABF - DSB0790-011,2023-09-08,CLI0581,,2023-08-09,,factoring,,,,2.91,0.0,34.9,,30,One-time,0.561,820.68,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,21-30 Days,San Salvador
ABF - DSB0790-012,2023-09-08,CLI0581,,2023-08-09,,factoring,,,,0.1,0.0,1.14,,30,One-time,0.563,26.79,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,21-30 Days,San Salvador
ABF - DSB0790-013,2023-09-08,CLI0581,,2023-08-09,,factoring,,,,1.51,0.0,18.14,,30,One-time,0.56,426.69,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,21-30 Days,San Salvador
ABF - DSB0791-001,2023-09-22,CLI2537,,2023-08-09,,factoring,,,,4.46,0.0,87.82,,44,One-time,0.519,1474.84,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0791-002,2023-10-03,CLI2537,,2023-08-09,,factoring,,,,11.05,0.0,306.43,,55,One-time,0.576,3656.64,0.0,USD,0,1.0,Complete,2.5K-5K,ABF,11+,46-60 Days,San Salvador
ABF - DSB0791-003,2023-10-03,CLI2537,,2023-08-09,,factoring,,,,1.38,0.0,38.3,,55,One-time,0.576,457.08,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,46-60 Days,San Salvador
ABF - DSB0791-004,2023-10-03,CLI2537,,2023-08-09,,factoring,,,,1.99,0.0,55.33,,55,One-time,0.576,660.23,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,46-60 Days,San Salvador
ABF - DSB0791-005,2023-10-03,CLI2537,,2023-08-09,,factoring,,,,2.3,0.0,63.84,,55,One-time,0.576,761.8,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,46-60 Days,San Salvador
ABF - DSB0791A-006,2023-10-03,CLI2537,,2023-08-09,,factoring,,,,5.37,0.0,148.96,,55,One-time,0.576,1777.53,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,46-60 Days,San Salvador
ABF - DSB0792-001,2023-09-28,CLI0211,,2023-08-09,,factoring,,,,8.85,0.0,36.11,,50,One-time,1.105,296.9,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,46-60 Days,Ahuachapán
ABF - DSB0793-001,2023-09-27,CLI2124,,2023-08-11,,factoring,,,,26.55,0.0,480.0,,47,One-time,0.776,5070.0,0.0,USD,0,1.0,Complete,5K-10K,ABF,4,46-60 Days,Sonsonate
ABF - DSB0794-001,2023-10-24,CLI2683,,2023-08-10,,factoring,,,,13.27,0.0,256.48,,75,One-time,0.606,2165.08,0.010000000000218279,USD,0,0.9999953812330261,Complete,1K-2.5K,ABF,2,61-90 Days,Sonsonate
ABF - DSB0795-001,2023-09-12,CLI2605,,2023-08-11,,factoring,,,,13.27,0.0,126.67,,32,One-time,0.897,1779.52,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,5-10,31-45 Days,San Salvador
ABF - DSB0796-001,2023-10-31,CLI2589,,2023-08-11,,factoring,,,,0.21,0.0,9.67,,81,One-time,0.816,54.57,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,61-90 Days,San Salvador
ABF - DSB0796-002,2023-10-31,CLI2589,,2023-08-11,,factoring,,,,7.27,0.0,339.85,,81,One-time,0.816,1917.59,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,61-90 Days,San Salvador
ABF - DSB0796-003,2023-10-31,CLI2589,,2023-08-11,,factoring,,,,5.79,0.0,270.78,,81,One-time,0.816,1527.85,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,61-90 Days,San Salvador
ABF - DSB0797-001,2023-09-22,CLI2038,,2023-08-11,,factoring,,,,17.41,0.0,286.68,,42,One-time,0.654,4041.56,0.0,USD,0,1.0,Complete,2.5K-5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0797-002,2023-09-22,CLI2038,,2023-08-11,,factoring,,,,1.34,0.0,22.08,,42,One-time,0.654,311.22,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0797-003,2023-09-22,CLI2038,,2023-08-11,,factoring,,,,9.48,0.0,156.04,,42,One-time,0.654,2199.84,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0797-004,2023-09-22,CLI2038,,2023-08-11,,factoring,,,,1.34,0.0,22.08,,42,One-time,0.654,311.22,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0797-005,2023-09-22,CLI2038,,2023-08-11,,factoring,,,,1.34,0.0,22.08,,42,One-time,0.654,311.22,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0797-006,2023-09-22,CLI2038,,2023-08-11,,factoring,,,,8.93,0.0,146.97,,42,One-time,0.654,2071.94,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0797-007,2023-09-22,CLI2038,,2023-08-11,,factoring,,,,0.66,0.0,10.89,,42,One-time,0.654,153.48,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0797-008,2023-09-22,CLI2038,,2023-08-11,,factoring,,,,0.66,0.0,10.89,,42,One-time,0.654,153.48,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0797-009,2023-09-22,CLI2038,,2023-08-11,,factoring,,,,0.66,0.0,10.89,,42,One-time,0.654,153.48,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0797-010,2023-09-22,CLI2038,,2023-08-11,,factoring,,,,0.66,0.0,10.89,,42,One-time,0.654,153.48,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0798-001,2023-09-06,CLI1936,,2023-08-11,,factoring,,,,8.26,0.0,51.22,,26,One-time,0.774,1079.15,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,21-30 Days,La Libertad
ABF - DSB0798-002,2023-08-22,CLI1936,,2023-08-11,,factoring,,,,2.07,0.0,8.03,,11,One-time,1.238,270.68,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,11-20 Days,La Libertad
ABF - DSB0798-003,2023-08-23,CLI1936,,2023-08-11,,factoring,,,,2.14,0.0,8.31,,12,One-time,1.135,280.08,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,11-20 Days,La Libertad
ABF - DSB0798-004,2023-09-08,CLI1936,,2023-08-11,,factoring,,,,0.8,0.0,4.96,,28,One-time,0.719,104.4,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,21-30 Days,La Libertad
ABF - DSB0799-001,2023-10-06,CLI2520,,2023-08-11,,factoring,,,,8.19,0.0,128.82,,56,One-time,0.62,1439.97,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,46-60 Days,San Salvador
ABF - DSB0799-002,2023-10-04,CLI2520,,2023-08-11,,factoring,,,,5.08,0.0,80.0,,54,One-time,0.643,894.26,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,46-60 Days,San Salvador
ABF - DSB0800-001,2023-10-13,CLI2452,,2023-08-11,,factoring,,,,13.27,0.0,225.0,,63,One-time,0.728,1897.5,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,61-90 Days,San Salvador
ABF - DSB0801-001,2023-08-23,CLI2394,,2023-08-12,,factoring,,,,8.85,0.0,15.4,,11,One-time,1.567,513.6,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,11-20 Days,San Salvador
ABF - DSB0802-001,2023-09-13,CLI1301,,2023-08-11,,factoring,,,,13.27,0.0,115.16,,33,One-time,1.101,1290.2,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,5-10,31-45 Days,San Salvador
ABF - DSB0804-001,2023-09-26,CLI2043,,2023-08-12,,factoring,,,,3.65,0.0,51.2,,45,One-time,0.555,801.82,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,31-45 Days,La Libertad
ABF - DSB0804-002,2023-09-26,CLI2043,,2023-08-12,,factoring,,,,5.85,0.0,82.1,,45,One-time,0.555,1285.63,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,31-45 Days,La Libertad
ABF - DSB0804-003,2023-09-27,CLI2043,,2023-08-12,,factoring,,,,2.63,0.0,49.15,,46,One-time,0.712,577.33,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,46-60 Days,La Libertad
ABF - DSB0804-004,2023-09-27,CLI2043,,2023-08-12,,factoring,,,,1.15,0.0,21.53,,46,One-time,0.712,252.83,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,46-60 Days,La Libertad
ABF - DSB0805-001,2023-10-06,CLI0581,,2023-08-14,,factoring,,,,3.78,0.0,23.19,,53,One-time,0.689,269.53,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,46-60 Days,San Salvador
ABF - DSB0805-002,2023-10-06,CLI0581,,2023-08-14,,factoring,,,,5.07,0.0,31.11,,53,One-time,0.689,361.49,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,46-60 Days,San Salvador
ABF - DSB0806-001,2023-10-20,CLI1467,,2023-08-14,,factoring,,,,26.55,0.0,688.5,,67,One-time,0.602,6472.5,0.0,USD,0,1.0,Complete,5K-10K,ABF,11+,61-90 Days,La Libertad
ABF - DSB0807-001,2023-09-08,CLI1349,,2023-08-14,,factoring,,,,7.57,0.0,76.0,,25,One-time,0.759,1606.44,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,21-30 Days,Not Provided
ABF - DSB0807-002,2023-09-08,CLI1349,,2023-08-14,,factoring,,,,3.98,0.0,40.0,,25,One-time,0.759,845.5,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,21-30 Days,Not Provided
ABF - DSB0807-003,2023-09-08,CLI1349,,2023-08-14,,factoring,,,,1.0,0.0,10.0,,25,One-time,0.76,211.37,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,21-30 Days,Not Provided
ABF - DSB0807-004,2023-09-08,CLI1349,,2023-08-14,,factoring,,,,0.72,0.0,7.2,,25,One-time,0.76,152.19,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,21-30 Days,Not Provided
ABF - DSB0808-001,2023-10-10,CLI1354,,2023-08-14,,factoring,,,,6.63,0.0,60.46,,57,One-time,0.848,506.37,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,5-10,46-60 Days,San Salvador
ABF - DSB0808-002,2023-09-14,CLI1354,,2023-08-14,,factoring,,,,2.22,0.0,15.17,,31,One-time,1.209,169.42,0.0,USD,0,1.0,Complete,0-0.5K,ABF,5-10,31-45 Days,San Salvador
ABF - DSB0809-001,2023-12-25,CLI2165,,2023-08-14,,factoring,,,,1.61,0.0,41.93,,133,One-time,0.283,422.17,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,121-180 Days,La Libertad
ABF - DSB0809-002,2023-12-25,CLI2165,,2023-08-14,,factoring,,,,2.15,0.0,56.05,,133,One-time,0.283,564.3,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,121-180 Days,La Libertad
ABF - DSB0809-003,2023-12-25,CLI2165,,2023-08-14,,factoring,,,,4.95,0.0,128.78,,133,One-time,0.283,1296.54,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,121-180 Days,La Libertad
ABF - DSB0809-004,2023-09-28,CLI2165,,2023-08-14,,factoring,,,,4.56,0.0,71.12,,45,One-time,0.514,1193.34,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,31-45 Days,La Libertad
ABF - DSB0810-001,2023-11-10,CLI0999,,2023-08-14,,factoring,,,,84.07,0.0,3470.93,,88,One-time,0.421,35000.01,0.0,USD,0,1.0,Complete,10K-50K,ABF,11+,61-90 Days,San Salvador
ABF - DSB0811-001,2023-11-14,CLI1159,,2023-08-14,,factoring,,,,8.85,0.0,102.34,,92,One-time,0.722,611.32,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,91-120 Days,Not Provided
ABF - DSB0812-001,2023-09-19,CLI2452,,2023-08-14,,factoring,,,,13.27,0.0,113.57,,36,One-time,0.807,1593.88,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0813-001,2023-09-04,CLI0118,,2023-08-15,,factoring,,,,13.27,0.0,86.73,,20,One-time,0.998,1828.04,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,11-20 Days,San Salvador
ABF - DSB0814-001,2023-10-16,CLI2520,,2023-08-15,,factoring,,,,6.03,0.0,100.0,,62,One-time,0.699,893.18,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,61-90 Days,San Salvador
ABF - DSB0814-002,2023-10-02,CLI2520,,2023-08-15,,factoring,,,,7.24,0.0,96.0,,48,One-time,0.732,1071.82,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,46-60 Days,San Salvador
ABF - DSB0815-001,2023-08-31,CLI2512,,2023-08-15,,factoring,,,,4.63,0.0,54.02,,16,One-time,1.171,1142.6,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,11-20 Days,San Salvador
ABF - DSB0815-002,2023-09-22,CLI2512,,2023-08-15,,factoring,,,,4.25,0.0,74.32,,38,One-time,0.72,1048.13,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0815-003,2023-09-19,CLI2512,,2023-08-15,,factoring,,,,2.16,0.0,37.8,,35,One-time,0.782,533.06,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0815-004,2023-08-17,CLI2512,,2023-08-15,,factoring,,,,1.54,0.0,11.25,,2,One-time,6.13,380.76,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,0-10 Days,San Salvador
ABF - DSB0815-005,2023-08-17,CLI2512,,2023-08-15,,factoring,,,,0.69,0.0,5.0,,2,One-time,6.137,169.22,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,0-10 Days,San Salvador
ABF - DSB0816-001,2023-09-11,CLI2234,,2023-08-16,,factoring,,,,13.27,0.0,58.01,,26,One-time,0.739,1354.72,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,21-30 Days,San Salvador
ABF - DSB0817-001,2023-10-09,CLI2313,,2023-08-16,,factoring,,,,6.63,0.0,100.57,,54,One-time,0.855,847.36,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,46-60 Days,San Salvador
ABF - DSB0817-002,2023-10-13,CLI2313,,2023-08-16,,factoring,,,,6.64,0.0,100.8,,58,One-time,0.796,849.29,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,46-60 Days,San Salvador
ABF - DSB0818-001,2023-09-22,CLI2174,,2023-08-16,,factoring,,,,0.76,0.0,15.4,,37,One-time,0.66,241.56,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0818-002,2023-09-22,CLI2174,,2023-08-16,,factoring,,,,0.42,0.0,8.52,,37,One-time,0.66,133.7,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0818-003,2023-09-22,CLI2174,,2023-08-16,,factoring,,,,0.76,0.0,15.35,,37,One-time,0.66,240.8,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0818-004,2023-09-22,CLI2174,,2023-08-16,,factoring,,,,0.16,0.0,3.14,,37,One-time,0.661,49.21,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0818-005,2023-09-22,CLI2174,,2023-08-16,,factoring,,,,0.05,0.0,1.05,,37,One-time,0.661,16.41,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0818-006,2023-09-22,CLI2174,,2023-08-16,,factoring,,,,1.54,0.0,31.19,,37,One-time,0.66,489.17,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0818-007,2023-09-22,CLI2174,,2023-08-16,,factoring,,,,2.96,0.0,59.75,,37,One-time,0.66,937.09,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0818-008,2023-09-22,CLI2174,,2023-08-16,,factoring,,,,1.26,0.0,25.53,,37,One-time,0.66,400.43,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0818-009,2023-09-22,CLI2174,,2023-08-16,,factoring,,,,0.47,0.0,9.47,,37,One-time,0.66,148.57,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0818-010,2023-09-22,CLI2174,,2023-08-16,,factoring,,,,0.27,0.0,5.49,,37,One-time,0.66,86.14,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0818-011,2023-09-22,CLI2174,,2023-08-16,,factoring,,,,1.11,0.0,22.47,,37,One-time,0.66,352.48,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0818-012,2023-09-22,CLI2174,,2023-08-16,,factoring,,,,1.17,0.0,23.65,,37,One-time,0.66,371.01,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0818-013,2023-09-22,CLI2174,,2023-08-16,,factoring,,,,0.05,0.0,1.05,,37,One-time,0.661,16.41,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0818-014,2023-09-22,CLI2174,,2023-08-16,,factoring,,,,2.28,0.0,46.12,,37,One-time,0.66,723.41,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0819-001,2023-09-25,CLI1070,,2023-08-16,,factoring,,,,0.53,0.0,10.19,,40,One-time,0.612,159.79,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0819-002,2023-09-25,CLI1070,,2023-08-16,,factoring,,,,4.23,0.0,81.08,,40,One-time,0.612,1271.41,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0819-003,2023-09-25,CLI1070,,2023-08-16,,factoring,,,,1.53,0.0,29.28,,40,One-time,0.612,459.18,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0819-004,2023-09-25,CLI1070,,2023-08-16,,factoring,,,,1.47,0.0,28.09,,40,One-time,0.612,440.51,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0819-005,2023-09-25,CLI1070,,2023-08-16,,factoring,,,,5.51,0.0,105.42,,40,One-time,0.612,1653.12,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0820-001,2023-09-29,CLI2038,,2023-08-17,,factoring,,,,13.27,0.0,155.43,,43,One-time,0.655,2186.98,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0821-001,2023-10-26,CLI2006,,2023-08-17,,factoring,,,,8.85,0.0,84.33,,70,One-time,0.862,563.46,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,3,61-90 Days,San Salvador
ABF - DSB0822-001,2023-10-31,CLI2589,,2023-08-18,,factoring,,,,4.08,0.0,68.55,,74,One-time,0.776,461.53,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,61-90 Days,San Salvador
ABF - DSB0822-002,2023-10-31,CLI2589,,2023-08-18,,factoring,,,,9.19,0.0,154.25,,74,One-time,0.776,1038.48,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,61-90 Days,San Salvador
ABF - DSB0823-001,2023-09-23,CLI2043,,2023-08-17,,factoring,,,,8.3,0.0,130.09,,37,One-time,0.67,2038.38,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,31-45 Days,La Libertad
ABF - DSB0823-002,2023-09-27,CLI2043,,2023-08-17,,factoring,,,,2.18,0.0,34.12,,41,One-time,0.605,534.61,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,31-45 Days,La Libertad
ABF - DSB0823-003,2023-09-27,CLI2043,,2023-08-17,,factoring,,,,1.33,0.0,20.79,,41,One-time,0.605,325.68,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,La Libertad
ABF - DSB0823-004,2023-09-27,CLI2043,,2023-08-17,,factoring,,,,4.95,0.0,77.56,,41,One-time,0.604,1215.23,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,31-45 Days,La Libertad
ABF - DSB0823-005,2023-09-27,CLI2043,,2023-08-17,,factoring,,,,0.86,0.0,13.5,,41,One-time,0.604,211.53,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,La Libertad
ABF - DSB0823-006,2023-09-26,CLI2043,,2023-08-17,,factoring,,,,4.67,0.0,73.22,,40,One-time,0.62,1147.32,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,31-45 Days,La Libertad
ABF - DSB0823-007,2023-09-26,CLI2043,,2023-08-17,,factoring,,,,2.53,0.0,39.66,,40,One-time,0.62,621.46,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,31-45 Days,La Libertad
ABF - DSB0823-008,2023-09-26,CLI2043,,2023-08-17,,factoring,,,,1.72,0.0,26.95,,40,One-time,0.62,422.3,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,La Libertad
ABF - DSB0824-001,2023-09-19,CLI1349,,2023-08-18,,factoring,,,,0.57,0.0,6.1,,32,One-time,0.887,85.8,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,Not Provided
ABF - DSB0824-002,2023-09-19,CLI1349,,2023-08-18,,factoring,,,,0.76,0.0,8.14,,32,One-time,0.887,114.4,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,Not Provided
ABF - DSB0824-003,2023-09-22,CLI1349,,2023-08-18,,factoring,,,,4.5,0.0,48.0,,35,One-time,0.811,674.91,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,31-45 Days,Not Provided
ABF - DSB0824-004,2023-09-25,CLI1349,,2023-08-18,,factoring,,,,2.93,0.0,31.2,,38,One-time,0.747,438.69,0.009999999999990905,USD,807,0.9999772048599239,Complete,0-0.5K,ABF,11+,31-45 Days,Not Provided
ABF - DSB0824-005,2023-09-22,CLI1349,,2023-08-18,,factoring,,,,0.56,0.0,6.0,,35,One-time,0.811,84.36,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,Not Provided
ABF - DSB0824-006,2023-09-19,CLI1349,,2023-08-18,,factoring,,,,3.94,0.0,42.0,,32,One-time,0.887,590.55,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,31-45 Days,Not Provided
ABF - DSB0825-001,2023-09-01,CLI0689,,2023-08-18,,factoring,,,,8.85,0.0,14.38,,14,One-time,1.265,478.89,0.0,USD,0,1.0,Complete,0-0.5K,ABF,4,11-20 Days,San Salvador
ABF - DSB0826-001,2023-11-01,CLI0134,,2023-08-18,,factoring,,,,13.27,0.0,460.05,,75,One-time,0.591,3895.41,0.0,USD,0,1.0,Complete,2.5K-5K,ABF,11+,61-90 Days,San Salvador
ABF - DSB0827-001,2023-09-19,CLI0004,,2023-08-18,,factoring,,,,5.12,0.0,38.38,,32,One-time,0.922,537.99,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,31-45 Days,Not Provided
ABF - DSB0827-002,2023-09-19,CLI0004,,2023-08-18,,factoring,,,,7.3,0.0,54.7,,32,One-time,0.922,766.67,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,31-45 Days,Not Provided
ABF - DSB0827-003,2023-10-06,CLI0004,,2023-08-18,,factoring,,,,0.84,0.0,8.41,,49,One-time,0.78,88.38,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,46-60 Days,Not Provided
ABF - DSB0828-001,2023-09-01,CLI0864,,2023-08-18,,factoring,,,,2.53,0.0,5.47,,14,One-time,1.139,183.09,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,11-20 Days,San Salvador
ABF - DSB0828-002,2023-09-01,CLI0864,,2023-08-18,,factoring,,,,3.1,0.0,6.7,,14,One-time,1.139,224.32,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,11-20 Days,San Salvador
ABF - DSB0828-003,2023-10-06,CLI0864,,2023-08-18,,factoring,,,,1.56,0.0,10.75,,49,One-time,0.815,112.48,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,46-60 Days,San Salvador
ABF - DSB0828-004,2023-10-06,CLI0864,,2023-08-18,,factoring,,,,1.43,0.0,9.86,,49,One-time,0.816,103.11,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,46-60 Days,San Salvador
ABF - DSB0828-005,2023-09-01,CLI0864,,2023-08-18,,factoring,,,,0.53,0.0,1.15,,14,One-time,1.135,38.58,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,11-20 Days,San Salvador
ABF - DSB0828-006,2023-09-22,CLI0864,,2023-08-18,,factoring,,,,1.14,0.0,5.93,,35,One-time,0.891,82.76,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0828-007,2023-09-01,CLI0864,,2023-08-18,,factoring,,,,0.53,0.0,1.15,,14,One-time,1.135,38.58,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,11-20 Days,San Salvador
ABF - DSB0828-008,2023-10-06,CLI0864,,2023-08-18,,factoring,,,,0.98,0.0,6.78,,49,One-time,0.815,70.93,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,46-60 Days,San Salvador
ABF - DSB0828-009,2023-09-02,CLI0864,,2023-08-18,,factoring,,,,1.46,0.0,3.16,,15,One-time,1.061,105.92,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,11-20 Days,San Salvador
ABF - DSB0829-001,2023-09-04,CLI2394,,2023-08-18,,factoring,,,,7.07,0.0,47.6,,17,One-time,1.465,801.21,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,11-20 Days,San Salvador
